Created by Sam Guyette
Date and time of script execution: 2019-07-09 09:29:23

Condensed Table
*Free Shipping
,Website,SSCT3270SR,SSCT3270SP,SSCT5270SR,SSCT5270DR,SSCT7270SR,SSCT3170SR,SSCT3170DR,SSCT5170SR,SSCT5170DR,SSCT3470SR,SSCT5470SR,DDJT120,DDJT520,DDJT52024,DDJT52036,DDT125,DDJT130,DDJT525,DDJT52524,DDJT52536,DDJT530,IIPF670,IIPF670E,
E-Commerce,US,B&H,HP,Ink,Designjet T120 24 Large-Format Printer And Extra 711 Ink Cartridge Set Kit ,B3Q36A, $664.95,Free Shipping
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Yellow ,, $31.61, 
E-Commerce,CA,Vistek,Epson,Ink,Epson T41 P220 Cyan Ultrachrome Xd2 Ink Cartridge 350 Ml ,T41P220, $209.99,Free Shipping
E-Commerce,US,Staples,HP,Ink,HP 711 Magenta Ink Cartridges3/Pack29 Ml ,, $62.29, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Yellow (T120 T520 ,, $66.99, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Cyan ,, $31.61, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Ylw Ink Cart 50 Ml ,T40W420 , $43.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Blk Ink Cart 80 Ml ,T40W120 , $58.99, 
E-Commerce,US,Staples,HP,Ink,HP 711 Cyan Ink Cartridges3/Pack29 Ml ,, $60.31, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Cyan Ink Cart 50 Ml ,T40W220 , $43.99, 
E-Commerce,US,Staples,HP,Ink,HP 711 Magenta Ink Cartridge29 Ml ,, $31.09, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Blk Ink Cart 50 Ml ,T40V120 , $43.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Magn Ink Cart 50 Ml ,T40W320 , $43.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Cyan Ink Cart 26 Ml ,T40V220 , $29.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Yellow Ink 26 Ml ,T40V420 , $34.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Magn Ink Cart 26 Ml ,T40V320 , $29.99, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Magenta Ink ,CZ131A , $35.22, 
E-Commerce,US,Staples,Canon,Ink,Canon Pfi-101 Pc Photo Cyan Ink Cartridge (0887 B001) ,, $89.99, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Cyan Ink ,CZ130A , $35.22, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Yellow Ink ,CZ132A , $35.22, 
E-Commerce,US,Staples,Canon,Ink,Canon2214 B001 Ink130 Ml Photo Gray ,, $83.69, 
NSP,US,shi,HP,Ink,HP 71138 Ml Black Ink ,CZ129A , $42.33, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ135A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ136A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ134A , $71.07, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml Gray ,, $80.49, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 69 Ml Photo Black ,, $55.13, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Yellow Original Designjet Ink Cartridge ,CZ132A , $39.56, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml Cyan ,, $80.49, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml -Yellow ,, $80.49, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml Matte Black ,, $80.49, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 69 Ml Magenta ,, $55.13, 
NSP,US,CDW,Epson,Ink,Epson T6925 Matte Black Original Ink Cartridge ,T692500, $66.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 69 Ml Cyan ,, $55.13, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 69 Ml Yellow ,, $55.13, 
NSP,US,CDW,Epson,Ink,Epson T6943 Magenta Original Ink Cartridge ,T694300, $265.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml Photo Black ,, $80.49, 
NSP,US,MacMall,HP,Ink,HP Inc711 38-Ml Black Ink Cartridge ,CZ129A, $35.98, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink Bundle For The Surecolor T-Series Printers350 Ml5 Inks ,, $805.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 69 Ml Gray ,, $55.13, 
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Cyan Ink Cartridges ,CZ134A, $60.41, 
NSP,US,CDW,Epson,Ink,Epson T6942 Cyan Original Ink Cartridge ,T694200, $265.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Yellow Ink Cartridge (26 Ml) ,EPT40W320, $25.95,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Magenta Ink Cartridge (26 Ml) ,T40W320, $25.95,Free Shipping
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Magenta Ink Cartridges ,CZ135A, $60.41, 
NSP,US,CDW,Epson,Ink,Epson T6932 Cyan Original Ink Cartridge ,T693200, $161.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome K3 Vivid Light Magenta Ink Cartridge (80 Ml) ,EPC13S210057, $56.43,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Black Ink Cartridge (50 Ml) ,EPT40W420, $39.95,Free Shipping
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Yellow Ink Cartridges ,CZ136A, $60.41, 
NSP,US,CDW,Epson,Ink,Epson T6923 Magenta Original Ink Cartridge ,T692300, $66.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Cyan Ink Cartridge ,CZ130A, $29.92, 
NSP,CA,Grand&Toy,HP,Ink,HP 7113-Pack Dye-Based Cyan Original Designjet Ink Cartridge ,CZ134A , $77.90, 
NSP,US,CDW,Epson,Ink,Epson T6922 Cyan Original Ink Cartridge ,T692200, $66.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Yellow Ink Cartridge ,CZ132A, $29.92, 
NSP,US,MacMall,HP,Ink,HP Inc711 80-Ml Black Ink Cartridge ,CZ133A, $58.33, 
NSP,US,CDW,Epson,Ink,Epson T6924 Yellow Original Ink Cartridge ,T692400, $66.00, 
NSP,US,CDW,Epson,Ink,Epson T6933 Magenta Original Ink Cartridge ,T693300, $161.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 72 Ink Cartridge 130 Ml Magenta ,, $80.49, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Cyan Ink Cartridge (26 Ml) ,EPT40W120, $25.95,Free Shipping
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A , $38.49, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Magenta Original Designjet Ink Cartridge ,CZ131A , $39.56, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A , $47.04, 
NSP,US,CDW,Epson,Ink,Epson T6931 Photo Black Original Ink Cartridge ,T693100, $161.00, 
NSP,US,CDW,Epson,Ink,Epson T6941 Photo Black Original Ink Cartridge ,T694100, $265.00, 
NSP,US,CDW,Epson,Ink,Epson T6935 Matte Black Original Ink Cartridge ,T693500, $161.00, 
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Yellow Original Designjet Ink Cartridge ,CZ132A, $29.92, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Yellow ,, $31.61, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge38 Ml Black ,, $38.00, 
NSP,US,CDW,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A, $35.98, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Yellow (T120 T520 ,, $66.99, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Magenta ,, $31.61, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Magenta Ink ,CZ131A , $35.22, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Cyan Ink ,CZ130A , $35.22, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ135A , $71.07, 
ProFocus,US,LexJet,Epson,Ink,Epson Ultrachrome Xd2 Ink Cartridge For Surecolor T3170 And T5170 (80 Ml) ,C12C933131, $159.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Magenta (T120 T520 ,, $66.99, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge80 Ml Black ,, $61.60, 
NSP,US,CDW,Epson,Ink,Epson T6933 Magenta Original Ink Cartridge ,T693300, $161.00, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge(3 Pack29 Ml Cyan (T120 T520 ,, $66.99, 
NSP,US,CDW,HP,Ink,HP 711 Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Magenta Original Designjet Ink Cartridge ,CZ135A, $60.41, 
ProFocus,US,Spectraflow,HP,Ink,HP 711 Ink Cartridge29 Ml Cyan ,, $31.61, 
NSP,US,shi,HP,Ink,HP 71180 Ml Black Ink ,CZ133A , $68.62, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A, $60.41, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ134A , $71.07, 
NSP,US,CDW,Epson,Ink,Epson T41 PHigh Capacity Yellow Original Ink Cartridge ,T41P420, $161.00, 
NSP,US,shi,HP,Ink,HP 71138 Ml Black Ink ,CZ129A , $42.33, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Yellow Ink ,CZ132A , $35.22, 
ProFocus,US,LexJet,Epson,Ink,Epson Stylus Pro 10600 Matte Black Ultrachrome Ink Cartridge  ,T549800, Click For Price, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ136A , $71.07, 
NSP,US,CDW,HP,Ink,HP 711 Cyan Ink Cartridge Pack Of 3 ,CZ134A, $60.41, 
NSP,US,CDW,HP,Ink,HP 711 Black Ink Cartridge ,CZ133A, $58.33, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Magenta ,, $73.00, 
E-Commerce,US,NewEgg,HP,Ink,Inkuten 4 Refillable Cartridges For HP 711 Ink Cartridge HP Designjet Printers T120 And T525 With 4 X100 Ml Dye Ink Auto Reset Chips ,, $61,Free Shipping
E-Commerce,US,NewEgg,HP,Ink,Inkuten Refillable Cartridges For HP 711 711 Xl Ink Cartridge HP Designjet Printers T120 And T525 ,, $39,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 W Cyan Ink Cartridge (110 Ml) ,EPT41P220CY, $66.00,Free Shipping
E-Commerce,US,B&H,HP,Ink,711 Magenta Ink Cartridge (29 Ml) ,HEHP71138B, $29.92,Free Shipping
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 W Magenta Ink Cartridge (110 Ml) ,T41P220, $66.00,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Yellow,, $178.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Yellow Ink Cartridge ,CZ132A, $29.92, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 W Yellow Ink Cartridge (110 Ml) ,EPT41P320MG, $66.00,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Matte Black ,, $178.00, 
ISG,US,Tartar Supply,Epson,Ink,Epson Surecolor T-Series Ultrachrome Xd 350 Ml Cyan ,T693200, $161.00,Free Shipping
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers700 Ml Yellow ,, Add To Cart To Show Price, 
E-Commerce,US,NewEgg,HP,Ink,Ld Remanufactured Replacements For Hewlett Packard 711 5 Pk Ink Cartridges2 Cz133 A Black1 Cz130 A Cyan1 Cz131 A Magenta1 Cz132 A Yellow For HP Designjet T120 T521 ,, $54,Free Shipping
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A, $29.92, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Yellow ,, $178.00, 
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Yellow Original Designjet Ink Cartridge ,CZ132A, $29.92, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Black Ink Cartridge (350 Ml) ,EPPT3454B1, $161.00,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Yellow ,, $73.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 W Black Ink Cartridge (110 Ml) ,T41P320, $66.00,Free Shipping
NSP,US,CDW,HP,Ink,HP 711 Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,CDW,HP,Ink,HP 711 Black Ink Cartridge ,CZ133A, $58.33, 
NSP,US,CDW,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A, $35.98, 
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A, $29.92, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers110 Ml Photo Black ,, Add To Cart To Show Price, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Cyan Ink ,CZ130A , $35.22, 
NSP,US,CDW,HP,Ink,HP 711 Black Ink Cartridge ,CZ133A, $58.33, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ136A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ135A , $71.07, 
NSP,US,shi,HP,Ink,HP 7113-Pack29 Ml Ink ,CZ134A , $71.07, 
NSP,US,CDW,HP,Ink,HP 711 Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,shi,HP,Ink,HP 71129 Ml Dye-Based Yellow Ink ,CZ132A , $35.22, 
NSP,US,CDW,HP,Ink,HP 711 Cyan Ink Cartridge Pack Of 3 ,CZ134A, $60.41, 
E-Commerce,US,B&H,HP,Ink,711 Black Ink Cartridge (38 Ml) ,HEBWB24150, $35.98,Free Shipping
NSP,US,CDW,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A, $35.98, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Magenta Original Designjet Ink Cartridge ,CZ135A, $60.41, 
NSP,US,shi,HP,Ink,HP 71138 Ml Black Ink ,CZ129A , $42.33, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Cyan Ink Cartridge Standard Yield ,, $18.79, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Magenta Ink Cartridge Standard ,, $18.79, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A, $60.41, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Ultrachrome Hg2 Matte Black Ink Cartridge ,, $18.79, 
ProFocus,US,LexJet,Epson,Ink,Epson Waste Ink Bottle For Epson Sureprint S30 ,T724000, $34.50, 
E-Commerce,CA,Vistek,Epson,Ink,Epson T41 W320 Magenta Ultrachrome Xd2 Ink Cartridge 110 Ml ,T41W320 , $86.99, 
E-Commerce,US,Staples,Epson,Ink,Epson T3240 Gloss Optimizer Ink Cartridge Standard ,, $18.79, 
NSP,US,shi,HP,Ink,HP 71180 Ml Black Ink ,CZ133A , $68.62, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Yellow Ink Cartridge Standard ,, $18.79, 
E-Commerce,US,Staples,HP,Ink,HP 711 Black Ink Cartridge38 Ml ,, $35.88, 
E-Commerce,US,Staples,Epson,Ink,Epson 324 Photo Black Ink Cartridge Standard ,, $18.79, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers110 Ml Magenta ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers350 Ml Cyan ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers110 Ml Matte Black ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers700 Ml Photo Black ,, Add To Cart To Show Price, 
ProFocus,US,ProImaging Supplies,Epson,Ink,Epson Ultrachrome Xd Ink For The Surecolor T-Series Printers350 Ml Yellow ,, Add To Cart To Show Price, 
NSP,US,Tiger Direct,HP,Ink,HP 71129 Ml Magenta Original Ink Cartridge For Designjet T120 Eprinter T520 ,CZ131A , $29.92, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Cyan,, $178.00, 
NSP,US,CDW,Epson,Ink,Epson T41 PHigh Capacity Black Original Ink Cartridge ,T41P520, $161.00, 
NSP,CA,Grand&Toy,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A , $77.90, 
NSP,US,CDW,Epson,Ink,Epson T41 PHigh Capacity Yellow Original Ink Cartridge ,T41P420, $161.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Magenta,, $178.00, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A, $60.41, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Photo Black ,, $294.00, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Yellow Original Designjet Ink Cartridge ,CZ132A , $39.56, 
NSP,US,CDW,HP,Ink,HP 711 Cyan Ink Cartridge Pack Of 3 ,CZ134A, $60.41, 
NSP,US,CDW,Epson,Ink,Epson T41 WBlack Original Ink Cartridge ,T41W520, $66.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Yellow ,, $73.00, 
NSP,US,CDW,Epson,Ink,Epson T41 WCyan Original Ink Cartridge ,T41W220, $66.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Matte Black ,, $73.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 38-Ml Black Ink Cartridge ,CZ129A, $35.98, 
NSP,US,CDW,Epson,Ink,Epson T6924 Yellow Original Ink Cartridge ,T692400, $66.00, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A , $47.04, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Magenta Original Designjet Ink Cartridge ,CZ131A , $39.56, 
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Multi-Pack ,, $52.25, 
NSP,US,CDW,HP,Ink,HP 7113-Pack Dye-Based Magenta Original Designjet Ink Cartridge ,CZ135A, $60.41, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Cyan ,, $294.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Cyan Ink Cartridges ,CZ134A, $60.41, 
NSP,US,CDW,HP,Ink,HP 711 Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Magenta Ink Cartridges ,CZ135A, $60.41, 
NSP,CA,Grand&Toy,HP,Ink,HP 7113-Pack Dye-Based Cyan Original Designjet Ink Cartridge ,CZ134A , $77.90, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A , $38.49, 
NSP,US,CDW,HP,Ink,HP 711 Black Original Designjet Ink Cartridge ,CZ129A, $35.98, 
NSP,US,MacMall,HP,Ink,HP Inc711 3-Pack 29-Ml Yellow Ink Cartridges ,CZ136A, $60.41, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Magenta ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Cyan ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Photo Black ,, $73.00, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Cyan Ink Cartridge ,CZ130A, $29.92, 
E-Commerce,US,B&H,HP,Ink,711 Cyan Ink Cartridge (29 Ml) ,HEHP71180B, $29.92,Free Shipping
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Magenta Ink Cartridge ,CZ131A, $29.92, 
NSP,US,MacMall,HP,Ink,HP Inc711 29-Ml Yellow Ink Cartridge ,CZ132A, $29.92, 
E-Commerce,US,B&H,HP,Ink,711 Magenta Ink Cartridge (29 Ml) ,HEHP71138B, $29.92,Free Shipping
E-Commerce,US,GoVets,HP,Ink,HP 711 Original Ink Cartridge Multi-Pack ,, $52.25, 
NSP,US,MacMall,HP,Ink,HP Inc711 80-Ml Black Ink Cartridge ,CZ133A, $58.33, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Photo Black ,, $178.00, 
NSP,US,CDW,HP,Ink,HP 711 Dye-Based Cyan Original Designjet Ink Cartridge ,CZ130A, $29.92, 
NSP,US,CDW,Epson,Ink,Epson T41 PHigh Capacity Cyan Original Ink Cartridge ,T41P220, $161.00, 
NSP,US,CDW,Epson,Ink,Epson Ultrachrome Xd2 26 Ml Ink Cartridge Magenta ,T40V320, $25.95, 
E-Commerce,US,B&H,HP,Ink,711 Cyan Ink Cartridge (29 Ml3-Pack) ,CZ133A, $60.41,Free Shipping
NSP,US,CDW,HP,Ink,HP 711 Black Ink Cartridge ,CZ133A, $58.33, 
E-Commerce,US,B&H,HP,Ink,711 Black Ink Cartridge (80 Ml) ,C1860A, $58.33,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Yellow,, $294.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Matte Black ,, $178.00, 
E-Commerce,US,B&H,HP,Ink,711 Yellow Ink Cartridge (29 Ml) ,CZ129A, $29.92,Free Shipping
E-Commerce,US,Staples,HP,Ink,HP 711 Cyan Ink Cartridge29 Ml ,, $29.92, 
E-Commerce,US,Staples,HP,Ink,HP 711 Yellow Ink Cartridges3/Pack29 Ml ,, $62.29, 
E-Commerce,US,Staples,HP,Ink,HP 711 Yellow Ink Cartridge29 Ml ,, $29.92, 
E-Commerce,US,Staples,HP,Ink,HP 711 Black Ink Cartridge ,, $58.23, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Magenta Ink Cartridge (350 Ml) ,EPPT3454B1, $161.00,Free Shipping
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Blk Ink Cart 50 Ml ,T40V120 , $43.99, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Yellow Ink 26 Ml ,T40V420 , $34.99, 
E-Commerce,US,B&H,HP,Ink,711 Black Ink Cartridge (38 Ml) ,CQ893C#B1K, $35.98,Free Shipping
E-Commerce,US,B&H,HP,Ink,711 Black Ink Cartridge (80 Ml) ,HEDJT52036SP, $58.33,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Magenta ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Matte Black ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Yellow ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Photo Black ,, $73.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Black Ink Cartridge (350 Ml) ,C13S400064, $161.00,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink350 Ml Photo Black ,, $178.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Yellow ,, $178.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Yellow Ink Cartridge (350 Ml) ,EPC13S400064, $161.00,Free Shipping
E-Commerce,US,B&H,Epson,Ink,T603500 Light Cyan Ultrachrome K3 Ink Cartridge (220 Ml) ,T40W320, $25.95,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Black ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink110 Ml Cyan ,, $73.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Black ,, $178.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd2 Ink350 Ml Magenta ,, $178.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink700 Ml Photo Black ,, $294.00, 
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Cyan ,, $73.00, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T40 V Magenta Ink Cartridge (26 Ml) ,EPT40W420, Missing Price,Free Shipping
ProFocus,US,Spectraflow,Epson,Ink,Epson Ultrachrome Xd Ink110 Ml Magenta ,, $73.00, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Black Original Ink Cartridge ,CZ133A , $75.23, 
NSP,US,Tiger Direct,Epson,Ink,Epson Ultrachrome Xd2 Cyan Ink Cart 26 Ml ,T40V220 , $29.99, 
NSP,CA,Grand&Toy,HP,Ink,HP 711 Black Original Ink Cartridge ,CZ133A , $75.23, 
NSP,CA,Grand&Toy,HP,Ink,HP 7113-Pack Dye-Based Yellow Original Designjet Ink Cartridge ,CZ136A , $77.90, 
NSP,CA,Grand&Toy,HP,Ink,HP 7113-Pack Dye-Based Magenta Original Designjet Ink Cartridge ,CZ135A , $77.90, 
E-Commerce,US,B&H,Epson,Ink,Ultrachrome Xd2 T41 P High-Capacity Cyan Ink Cartridge (350 Ml) ,EPPT3454B1, $161.00,Free Shipping
NSP,US,CDW,HP,Ink,HP Designjet T120 Color Ink-Jet ,CQ891C#B1K, $999.00, 
